,X,Y,area,classification,autumn_R,autumn_G,autumn_B,autumn_NDVI,autumn_NDWI,autumn_NIR,autumn_SWIR,spring_R,spring_G,spring_B,spring_NDVI,spring_NDWI,spring_NIR,spring_SWIR,summer_R,summer_G,summer_B,summer_NDVI,summer_NDWI,summer_NIR,summer_SWIR,summer_VH,summer_VV,log_area,CO2_flux,CH4_flux,CO2_weight,CH4_weight,CO2_precentage,CH4_precentage
58,-76.53291497064205,42.300378589432015,16200,Pond,0.0192913580225941,0.0402370370395573,0.0188040123781028,3.1946173013564496e-05,8.252177998274643e-06,0.0447972224289436,0.0442882714747094,0.0344030864904692,0.0446493828692186,0.038329938530094,2.695758760716144e-05,-1.260432679341374e-05,0.0646876543300387,0.071396296498952,0.0239836420564923,0.0441651235070125,0.0298509259167828,3.684188107365992e-05,-1.1021918632694553e-05,0.0626694443578153,0.0488469138005633,-21.277293822840708,-15.714750220511752,9.692766521220475,21.57,0.28,349434.0,4536.0,0.0023335852322816323,0.0013617070330547178
59,-76.52331822107605,42.29775905770234,1100,Pond,0.0157181820408864,0.0184409089217131,0.011322727299888,6.299949018284678e-05,-5.930665230897086e-05,0.0668909084051847,0.1048363623293963,0.0331909094344485,0.0466636361723596,0.0350363637236031,4.713477160707539e-05,-3.383990786625707e-05,0.1225090900605375,0.1313136341896924,0.0227909091521393,0.0343636357310143,0.0304818180474368,6.992276559520343e-05,-5.917784900785509e-05,0.144500001587651,0.1129499998959628,-18.975959841580902,-11.684718235153186,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
60,-76.51180345243415,42.29807346805178,600,Pond,0.0179166668094694,0.0177166669939955,0.0105666665670772,5.187563086413624e-05,-5.222298629329695e-05,0.0619499996925393,0.1146000027656555,0.0338000003248453,0.0521416664123535,0.0369083328793446,2.726762068050448e-05,-1.3169991840792742e-05,0.0699333325028419,0.1340083306034406,0.0283583328127861,0.0424750000238418,0.037916666517655,6.38511677000982e-05,-4.6927663788665086e-05,0.1215750028689702,0.1299000009894371,-15.990373646022652,-9.51013885485243,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
61,-76.51908909915225,42.29702491728049,2900,Pond,0.0146775861623986,0.0198103447990684,0.0103844827490633,4.545998810248546e-05,-2.98549321557622e-05,0.0510982756727728,0.0782155163329223,0.0291034485502489,0.0429982756232393,0.0314620685731542,4.0861703947202525e-05,-2.9639369068749583e-05,0.091248276418653,0.1070568941790482,0.0252913793484712,0.041768965793067,0.0318741378984574,5.415347035962221e-05,-3.7296051044089335e-05,0.1111051729270096,0.0906034497351482,-20.84053139333482,-15.36057990104513,7.9724660159745655,21.21,0.65,61509.0,1885.0,0.00041076854013178716,0.0005658769306234883
62,-76.50774470065045,42.30045400355471,1100,Pond,0.0155545453625646,0.0156454544683749,0.0086863636123863,5.83493499355179e-05,-5.882566289404746e-05,0.0591772723604332,0.1086772727695378,0.0295363640920682,0.0507272729142145,0.0341909095983613,5.529938855695284e-05,-4.803238467006436e-05,0.1210090910846536,0.142963635650548,0.0225363636220043,0.0417818190021948,0.0340181816030632,7.276864066212015e-05,-5.959353405738842e-05,0.1828454556790265,0.1388272765007886,-16.889446119373595,-11.15327673958426,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
65,-76.45126823122554,42.29875843345592,800,Pond,0.044512499589473,0.0501875006593763,0.0251374994404613,4.933840682497248e-05,-4.166907456237823e-05,0.1382375014945864,0.1632750034332275,0.0614874991588294,0.0820875000208616,0.0627625002525746,4.79267580431042e-05,-3.73720254174259e-05,0.1804999997839331,0.1737250015139579,0.0400187503546476,0.0630750004202127,0.0373500003479421,5.838355355081149e-05,-4.368426709788764e-05,0.1803312497213482,0.1486250013113021,-19.09758939070675,-14.278784650232318,6.684611727667927,35.18,2.28,28144.0,1823.9999999999998,0.0001879508656207875,0.0005475647328685636
66,-76.45047758167036,42.298165941684,3400,Pond,0.035488235490287,0.0368132353486383,0.0214676470769678,1.7602795357079766e-05,-1.305380020339191e-05,0.0628367650925236,0.0992941163918551,0.0734720580718096,0.0905852937961325,0.0693147054270786,1.4622071596611076e-05,-6.522714814389688e-06,0.1149558832540231,0.1272735297679901,0.0462544118875966,0.0729205886669018,0.0418132349629612,2.854351479233147e-05,-1.053723602741657e-05,0.1004411769921288,0.0935514718294143,-21.90131588145913,-16.528766044105602,8.131530710604252,21.21,0.65,72114.0,2210.0,0.00048159070222347463,0.0006634419186620208
67,-76.44174769334833,42.30146781651821,700,Pond,0.0250500001545463,0.0272571432537266,0.0159785714266555,6.152181387213724e-05,-5.6642926210770383e-05,0.1012428567877837,0.1065500006079673,0.0420857141060488,0.0566642859152385,0.0445428575788225,4.724703623131583e-05,-3.63880907181218e-05,0.1366285703011921,0.1317500003746577,0.0267357145036969,0.0466428569384983,0.0300214282636131,7.333082612603903e-05,-5.9625489874244e-05,0.1867714290107999,0.1362428558724267,-16.7700778766599,-10.890293846617864,6.551080335043404,35.18,2.28,24626.0,1595.9999999999998,0.00016445700741818907,0.0004791191412599932
68,-76.44116320509202,42.29771005868685,1100,Pond,0.0244136368009177,0.0268590907481583,0.0141454543918371,5.126362091025592e-05,-4.105874243329957e-05,0.0790454531935128,0.1057863628322428,0.0533772740851749,0.0581363646144216,0.0516500002281232,3.28813538627318e-05,-2.7087032404696483e-05,0.1072954535484314,0.136490908536044,0.0245545455677942,0.0415272736413912,0.0319090908901257,6.648904540766539e-05,-4.819762232893316e-05,0.1412545442581176,0.1229454549876126,-17.746706479029694,-12.345128311697216,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
69,-76.43157266862123,42.29942094097796,800,Pond,0.0247875003842636,0.0311249999795109,0.0196562499040737,4.929715851176297e-05,-3.725403138332695e-05,0.081631249282509,0.0975687513127923,0.0363312500994652,0.0492312498390674,0.0369062507525086,4.986181511412724e-05,-3.993879909103271e-05,0.1265312493778765,0.1283874996006488,0.0268124998547136,0.0440874998457729,0.0290749999694526,6.451704621213139e-05,-5.017829153075581e-05,0.1433687536045909,0.1190687483176589,-19.36034588778488,-13.565063959260224,6.684611727667927,35.18,2.28,28144.0,1823.9999999999998,0.0001879508656207875,0.0005475647328685636
70,-76.43073049804237,42.29869330559783,1000,Pond,0.0764599997550249,0.0972449995577335,0.0574250008910894,1.4673340774606914e-05,-3.891263622790575e-06,0.1479649983346462,0.0970899999141693,0.0688499994575977,0.0893100015819072,0.0596999995410442,1.6380954002670477e-05,-5.091276739221939e-06,0.1085200004279613,0.1188400015234947,0.0561949994415044,0.0720350004732608,0.0457149997353553,3.446298942435533e-05,-2.2349813480104783e-05,0.1351899974048137,0.1177750028669834,-19.23813748248356,-14.817545617338244,6.907755278982137,21.21,0.65,21210.0,650.0,0.0001416443241833749,0.00019512997607706493
71,-76.43506716090886,42.297278734019855,4900,Pond,0.0232357143671536,0.0254948981182307,0.0158285713393469,5.456425086387233e-05,-4.917066761273808e-05,0.0896857138723135,0.0710581638375107,0.02630816350634,0.0328142858889638,0.0278744897520055,3.879236338638738e-05,-3.447452296053858e-05,0.0754928574422184,0.0735316331289252,0.0465408164855777,0.0691010198574893,0.0462816326441813,6.30096299722268e-05,-5.094725692084021e-05,0.2224683668844554,0.133960204769154,-19.789056442020485,-14.045603715028768,8.496990484098719,21.21,0.65,103929.0,3185.0,0.000694057188498537,0.0009561368827776182
72,-76.41833029206275,42.29988046379637,2600,Pond,0.0265192307818394,0.0274269231953299,0.0171346152559495,3.21697814867478e-05,-2.932791173074852e-05,0.0709038465642012,0.0994923063195668,0.0442903845642621,0.0585961536719248,0.0481903853897865,3.058503758578669e-05,-2.3479320081885537e-05,0.1087942301080777,0.1423788454670172,0.0287461538011064,0.0396923075358455,0.0335807695698279,5.630228224617895e-05,-4.494800361079307e-05,0.1229307698802306,0.1176884641441015,-22.724209650971936,-16.68480726364826,7.8632667240095735,21.21,0.65,55146.0,1690.0,0.00036827524287677473,0.0005073379378003688
73,-76.4240217161705,42.296938324192745,2200,Pond,0.0269863640635528,0.0284954546527429,0.0196590907871723,3.710190644183472e-05,-2.9658760253555144e-05,0.0647386367517438,0.1132045425474643,0.046209090473977,0.0552318180826577,0.0413590909235856,3.503977776827841e-05,-2.874941341443363e-05,0.1059954533861442,0.1500772766091606,0.024377272972329,0.0347477273846214,0.0251454545015638,5.705620953284035e-05,-4.532315506367013e-05,0.1067863633348183,0.1039250008761882,-19.265239485030275,-12.517348691687912,7.696212639346407,21.21,0.65,46662.0,1430.0,0.0003116175132034248,0.00042928594736954285
74,-76.27319138437889,42.298157441002274,2300,Pond,0.0169782609192897,0.0209130433023623,0.0130826086210815,5.205441013221508e-05,-4.085369714037211e-05,0.0560652177942835,0.1072804347976394,0.0442913046673588,0.0525978259418321,0.045176086542399,4.3781780455585405e-05,-3.616884358685322e-05,0.1188326073081597,0.1417347840640856,0.032956522282051,0.0491826090475787,0.0442739129066467,5.1809937481859535e-05,-3.941494959808947e-05,0.1220195644899554,0.1229565208372862,-20.87244447893121,-15.576512609049068,7.7406644019172415,21.21,0.65,48783.0,1495.0,0.00032578194562176224,0.00044879894497724937
75,-76.26064266549692,42.29906569811561,1100,Pond,0.0215136365626345,0.021677273071625,0.0134272727776657,5.290906483423896e-05,-4.794160353908824e-05,0.0780590904707258,0.0904863646084612,0.0382636368952014,0.0446545451202175,0.0319000001658092,4.370078369736968e-05,-3.57799663933375e-05,0.0866090899164026,0.1124545444141734,0.0235590911047025,0.0377727272835644,0.0286499998447569,7.054713536159728e-05,-5.6836923415010624e-05,0.1404863629828799,0.1110818189653483,-16.76949598504174,-11.04723592830953,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
76,-76.25079794663323,42.2972393181451,1400,Pond,0.0250785711354443,0.0277321427129209,0.0156035714649728,5.416020264549713e-05,-4.650489011380289e-05,0.0838357135653495,0.1118499977248055,0.0305678573037896,0.043789285368153,0.035892856839512,4.674052589897266e-05,-3.468347832884839e-05,0.0887714278485093,0.1173250036580222,0.0291464286191122,0.0449714288115501,0.0311678572158728,5.686763428717053e-05,-4.2198552234497454e-05,0.124182142317295,0.1152071452566555,-16.710675974989346,-11.00773551707609,7.24422751560335,21.21,0.65,29694.0,910.0,0.00019830205385672485,0.0002731819665078909
77,-76.67927370018553,42.30684418146766,3700,Pond,0.0507513510214315,0.0675297302974236,0.0468837836807644,1.7578347401345003e-05,-5.698032205637483e-06,0.0834972976228675,0.0945297299406013,0.0402783787230382,0.0534202701135261,0.0380216217725663,2.694660293560151e-05,-1.49897279476824e-05,0.0822202701725669,0.1001459464833543,0.0407837841760467,0.0550972973374096,0.0413283786258182,4.422206207842415e-05,-3.140696495589706e-05,0.1248918906659693,0.1070837821509387,-20.48338198458836,-14.454152206175236,8.216088098632316,21.21,0.65,78477.0,2405.0,0.0005240839994784871,0.0007219809114851403
78,-76.61562998437664,42.30513647197317,2400,Pond,0.0218354166330148,0.0300166666662941,0.0185625000934426,5.08670408786808e-05,-3.699580562965821e-05,0.0833208344411104,0.1100375006596247,0.0342125001673897,0.04553124991556,0.045304166773955,5.584188753952427e-05,-4.149882988713216e-05,0.1242708351152638,0.1189125006397565,0.0298374999159326,0.0457583336780468,0.0360374997059504,5.581851231302911e-05,-4.06564969731941e-05,0.1335791662956277,0.1092229150235652,-23.556544249017133,-17.673956814000647,7.783224016336037,21.21,0.65,50904.0,1560.0,0.00033994637804009975,0.00046831194258495584
79,-76.62367364914981,42.30500546766091,600,Pond,0.017824999988079,0.0211833332044382,0.0167750002195437,4.47929657336014e-05,-3.4456404440182574e-05,0.0498000001534819,0.0710916674385468,0.0503250006586313,0.0732833345731099,0.0496666673570871,3.6863863291121866e-05,-2.039181610295297e-05,0.1129333327213923,0.1248166660467783,0.0268166667471329,0.0423333334426085,0.0362500001986821,5.070518879316902e-05,-3.661370556073962e-05,0.1011000002423922,0.1052999980747699,-17.45661227367107,-11.903235767181336,6.396929655216146,35.18,2.28,21108.0,1367.9999999999998,0.00014096314921559062,0.00041067354965142275
80,-76.61085169566117,42.30652661487535,1000,Pond,0.0335149999707937,0.0338599998503923,0.0202199997380375,4.928931957692839e-05,-4.548092001641635e-05,0.1193800009787082,0.1219049982726574,0.0514250002801418,0.0650550007820129,0.0491099994629621,3.508051686367253e-05,-2.7273209161648997e-05,0.1296550005674362,0.1435300052165985,0.0302450004965066,0.0492900002747774,0.0327650003135204,6.056539532437455e-05,-4.742171331599821e-05,0.1565600007772445,0.1205549977719783,-17.901196140165716,-11.933059262025314,6.907755278982137,21.21,0.65,21210.0,650.0,0.0001416443241833749,0.00019512997607706493
81,-76.60413743056615,42.3038740181721,2800,Pond,0.0201821430320186,0.0280035714884953,0.0170535715296864,4.0824903667921065e-05,-2.506528986957944e-05,0.0666749999592346,0.0854999997786113,0.0308500000142625,0.0434285714956266,0.037982143195612,4.239337399017781e-05,-3.0084412011482137e-05,0.0828178572867597,0.1018607137458665,0.0284642858563789,0.0430035712197423,0.0346035715192556,5.1628359610081785e-05,-3.64236446200396e-05,0.1091392843851021,0.0876249992953879,-20.44350839203463,-14.896230343590233,7.937374696163295,21.21,0.65,59388.0,1820.0,0.0003966041077134497,0.0005463639330157818
82,-76.59139418660716,42.30338329252466,2300,Pond,0.0234500001306119,0.0283847828598126,0.0231956522506864,4.000722844426966e-05,-2.5481089012472417e-05,0.0631717398114826,0.0757695653516313,0.0313652175600114,0.046456521457952,0.0452652175141417,4.234532863610303e-05,-2.62774306065694e-05,0.0754717389202636,0.096930435170298,0.0236782611388227,0.0339391302803288,0.0339695655781289,5.20899147491234e-05,-3.751583640025827e-05,0.0834086956861226,0.0856739123878271,-18.36759436980161,-12.240134684670211,7.7406644019172415,21.21,0.65,48783.0,1495.0,0.00032578194562176224,0.00044879894497724937
83,-76.57337774239723,42.30880206838109,4300,Pond,0.024034883697019,0.0296511629293131,0.0180337208778012,2.437903400848797e-05,-1.6732028229377415e-05,0.0531720927548269,0.0709813945861749,0.0405476744784865,0.0546999998217405,0.0491790702176648,3.74432389477544e-05,-2.46493566339194e-05,0.1054813951946968,0.1039500007795733,0.0281930232723785,0.0464244186878204,0.0328604651744975,4.796853813046297e-05,-2.997261114170785e-05,0.0921627911197584,0.0781279071125873,-20.087987429111138,-14.06604845195745,8.366370301681654,21.21,0.65,91203.0,2795.0,0.000609070593988512,0.0008390588971313792
84,-76.57352828086827,42.307355178619765,1700,Pond,0.0368088236188187,0.0437411766718415,0.0233088234329924,4.01922473910792e-05,-3.534790812409483e-05,0.1008647075470756,0.1062705880578826,0.0428000002661172,0.0601911774891264,0.0497911765294916,3.0389083643539757e-05,-1.6815615946169975e-05,0.0845088244361036,0.1119000008877585,0.0369823533384238,0.0514735294615521,0.0350205882945481,4.8600206783328974e-05,-3.472185402214938e-05,0.1064205879674238,0.0959235293900265,-19.309940369622748,-12.993952393986692,7.438383530044307,21.21,0.65,36057.0,1105.0,0.00024079535111173731,0.0003317209593310104
85,-76.56171384961989,42.306415646516655,8500,Pond,0.0232682352666469,0.0298382354352404,0.0195147059200441,1.892358319169569e-05,-8.41872048273645e-06,0.0520505878636065,0.0665252937990076,0.0750758823226479,0.0916582350783488,0.0870958823929814,2.415956328952555e-05,-1.5111632584354512e-05,0.1345752944841104,0.1245623544735067,0.0283799999996143,0.0444194116794011,0.0331311764305128,4.841286482748247e-05,-3.414032951107348e-05,0.1096629413611748,0.0818829419858315,-21.04605500358319,-14.90657764199226,9.047821442478408,21.21,0.65,180285.0,5525.0,0.0012039767555586866,0.001658604796655052
86,-76.55235830426085,42.305950059793005,1100,Pond,0.0228681820021434,0.0264045452191071,0.0166045455262064,3.72461876064666e-05,-2.821654602898475e-05,0.0561863632703369,0.0935909070751883,0.0349181817675178,0.0525454536757685,0.0422363640232519,4.04610623676986e-05,-2.8225035913981795e-05,0.10621818121184,0.1378545476631685,0.0279409092935648,0.0478136366741223,0.0349500003186139,5.810957009089179e-05,-4.2703368969589725e-05,0.1342727264220064,0.1046272732994773,-17.887226560861578,-12.089819737853787,7.003065458786462,21.21,0.65,23331.0,715.0,0.0001558087566017124,0.00021464297368477142
87,-76.54658622023524,42.30686797468332,500,Pond,0.0237899996340274,0.0268000002950429,0.017179999500513,4.616409278241917e-05,-4.239233021507971e-05,0.0826300010085105,0.1077999994158744,0.0379899993538856,0.0585100002586841,0.0360600009560585,5.089215192128904e-05,-3.436284314375371e-05,0.1272899985313415,0.1448500007390976,0.0305599998682737,0.0474599987268447,0.0354199990630149,6.145392399048433e-05,-4.859371038037352e-05,0.1265400022268295,0.1187999993562698,-17.268199171709238,-10.6936925723632,6.214608098422191,35.18,2.28,17590.0,1140.0,0.0001174692910129922,0.00034222795804285237
88,-76.54657823521049,42.30562430707886,900,Pond,0.023138888594177,0.0276666670623752,0.0196500001475214,5.33631828147918e-05,-4.516222300784042e-05,0.091927779217561,0.1101222220394346,0.0304777775373723,0.0403111113442315,0.0325222222341431,5.09770454502561e-05,-4.534923007466002e-05,0.1138111137681537,0.1526111132568783,0.0213444446110063,0.0349222222963968,0.0284666661173105,6.918780774059187e-05,-5.47244364699711e-05,0.1343222194247775,0.1186000001099374,-17.24540232693417,-11.37707284846003,6.802394763324311,35.18,2.28,31662.0,2052.0,0.00021144472382338594,0.0006160103244771342
